aXperc75,aYsd,aYperc90,aZabsmean,aZrootms,aMsd,gMsd,Label
1.131104,0.064494,-0.226929,0.144365,0.163565,0.243276,35.651434,other
1.151367,0.063496,-0.230713,0.160708,0.177666,0.240162,32.242154,other
1.11377,0.130303,-0.304443,0.106445,0.11878,0.261767,43.498841,other
1.181152,0.08264,-0.199829,0.108857,0.136835,0.227844,41.426456,other
1.117188,0.063515,-0.214722,0.156475,0.182897,0.23351,38.269332,other
1.20166,0.082249,-0.212646,0.11959,0.14205,0.264229,40.539125,other
1.083496,0.072285,-0.166504,0.121143,0.139304,0.244143,45.863213,other
1.038086,0.130373,-0.161987,0.131641,0.160216,0.24573,61.308397,other
1.131592,0.073071,-0.206299,0.100186,0.118512,0.248971,55.895377,other
1.135986,0.113701,-0.24707,0.128594,0.147389,0.222525,33.272722,other
1.162842,0.077221,-0.203125,0.108179,0.123289,0.247268,41.676956,other
1.110107,0.096983,-0.236816,0.129604,0.147802,0.227939,35.0539,other
1.173096,0.062205,-0.211548,0.119897,0.13991,0.240389,38.47992,other
1.12085,0.067602,-0.242065,0.084556,0.103788,0.249925,39.299805,other
1.108887,0.060859,-0.218506,0.118389,0.130788,0.248684,35.962978,other
1.107178,0.087433,-0.205688,0.08688,0.103645,0.20665,40.867222,other
1.160645,0.062971,-0.214355,0.10729,0.117268,0.262787,46.404498,other
1.159668,0.125303,-0.18689,0.134761,0.15144,0.277158,60.433398,other
1.189941,0.065916,-0.202759,0.105576,0.129941,0.260753,52.139666,other
1.11499,0.050909,-0.226563,0.125503,0.1425,0.236017,44.670511,other
1.145996,0.072608,-0.230469,0.09311,0.107429,0.243716,32.165681,other
1.132813,0.081183,-0.208496,0.115977,0.134076,0.257319,57.284603,other
1.05835,0.091578,-0.257202,0.108335,0.131994,0.23953,27.566118,other
1.174805,0.052944,-0.242798,0.132612,0.14745,0.25436,33.55747,other
1.110352,0.070153,-0.209473,0.121362,0.132585,0.213198,43.310437,other
1.110596,0.048913,-0.243652,0.131929,0.146242,0.233247,37.982773,other
1.016602,0.047142,-0.228271,0.153345,0.180279,0.151881,34.80669,other
1.133057,0.061831,-0.218628,0.140459,0.152526,0.225327,24.767416,other
1.104004,0.087125,-0.209839,0.107275,0.121687,0.248016,67.291975,other
1.171387,0.075483,-0.213623,0.108096,0.12911,0.232224,40.079121,other
1.135986,0.06524,-0.209106,0.128301,0.144842,0.265119,52.517364,other
1.078125,0.066233,-0.214233,0.140229,0.144267,0.189473,35.103891,other
1.208252,0.089882,-0.196777,0.128994,0.145223,0.269468,60.619441,other
1.169189,0.143801,-0.20166,0.093115,0.11381,0.273582,45.908936,other
1.113037,0.0726,-0.207397,0.108242,0.129654,0.226725,47.173692,other
1.139893,0.091856,-0.157471,0.114585,0.13689,0.252883,54.143696,other
1.201904,0.071485,-0.219116,0.095884,0.110936,0.25517,44.264269,other
1.096191,0.052504,-0.199829,0.105371,0.124554,0.200365,38.62892,other
1.182129,0.090475,-0.227051,0.111235,0.135824,0.252664,61.779909,other
1.169434,0.076245,-0.190308,0.130645,0.155375,0.193248,33.555039,other
1.161377,0.101004,-0.241699,0.121318,0.144558,0.272403,32.067407,other
1.087891,0.110902,-0.227417,0.092012,0.14506,0.228291,56.317947,other
1.069824,0.0678,-0.209595,0.112124,0.14835,0.228085,33.779109,other
1.17041,0.078614,-0.211914,0.118633,0.137118,0.258541,43.041286,other
1.140869,0.067441,-0.202515,0.134595,0.171168,0.222195,35.942435,other
1.133545,0.051923,-0.227783,0.107305,0.122441,0.196506,42.270005,other
1.213623,0.077216,-0.239746,0.088735,0.101226,0.266419,42.944509,other
1.067383,0.071437,-0.215698,0.09835,0.116061,0.256071,51.553267,other
1.087646,0.096649,-0.255737,0.107432,0.143217,0.186573,47.758073,other
1.178467,0.066969,-0.249512,0.117368,0.142046,0.239289,34.692396,other
1.059326,0.066811,-0.180664,0.137808,0.173251,0.201462,52.652336,other
1.1521,0.056793,-0.221313,0.109971,0.132472,0.239597,46.839298,other
1.152344,0.069918,-0.213867,0.121113,0.139142,0.222563,46.282016,other
1.133545,0.077998,-0.214722,0.108237,0.130113,0.251877,54.962264,other
1.079834,0.099356,-0.243286,0.120645,0.142159,0.281486,50.589349,other
1.057373,0.064748,-0.229126,0.139072,0.161993,0.228028,26.61336,other
1.143799,0.09921,-0.201172,0.14729,0.162286,0.219536,51.383144,other
1.170898,0.065923,-0.220215,0.099863,0.119671,0.219788,43.532043,other
0.988037,0.099111,-0.268677,0.136069,0.158313,0.206505,58.432546,other
1.220703,0.088633,-0.255615,0.099922,0.116579,0.251751,54.36622,other
1.151855,0.099235,-0.229248,0.126909,0.159797,0.229815,61.628362,other
1.100098,0.067806,-0.234497,0.145767,0.164447,0.24015,41.165437,other
1.243896,0.070343,-0.220215,0.108052,0.122518,0.273604,39.687586,other
1.051514,0.091831,-0.244141,0.112891,0.145453,0.268019,57.711797,other
1.165283,0.075334,-0.223022,0.122642,0.141192,0.245156,46.941516,other
1.187012,0.081692,-0.193726,0.172495,0.195735,0.22855,56.643805,other
1.126221,0.076184,-0.208252,0.109468,0.124573,0.219083,42.476671,other
1.220703,0.06751,-0.222656,0.121875,0.133824,0.24545,46.960746,other
1.198486,0.080195,-0.215698,0.137207,0.156634,0.260309,38.046704,other
1.084717,0.104458,-0.21814,0.117769,0.181629,0.272156,63.056454,other
1.086426,0.06185,-0.217285,0.128745,0.147974,0.175295,39.158761,other
1.196045,0.073267,-0.231323,0.105557,0.123375,0.26541,43.695637,other
1.070801,0.048472,-0.253418,0.097153,0.109099,0.214216,33.391684,other
1.199707,0.053103,-0.255371,0.120386,0.142742,0.210912,34.234518,other
1.051758,0.064857,-0.211304,0.093569,0.118338,0.205586,34.320918,other
1.114746,0.076243,-0.232056,0.101665,0.125201,0.229934,40.542594,other
1.091553,0.057806,-0.244263,0.096592,0.114278,0.218312,38.996266,other
1.108887,0.052726,-0.249023,0.115322,0.126876,0.218239,42.155173,other
1.184326,0.067087,-0.239624,0.089043,0.103824,0.207218,33.19945,other
1.06665,0.054635,-0.234497,0.148047,0.176882,0.218814,40.335046,other
1.199219,0.063608,-0.212036,0.096582,0.109181,0.217002,43.228356,other
1.134277,0.070208,-0.228271,0.099072,0.116427,0.217626,47.614309,other
1.151123,0.069123,-0.224609,0.141538,0.167236,0.215848,42.294365,other
1.131836,0.052411,-0.246216,0.100601,0.124084,0.20914,28.971899,other
1.089111,0.0568,-0.224854,0.097222,0.115641,0.208473,41.092283,other
1.158691,0.060128,-0.227173,0.118135,0.136709,0.22913,32.583306,other
1.045898,0.062254,-0.215698,0.14021,0.169395,0.198127,33.706306,other
1.197266,0.042875,-0.262939,0.093276,0.105797,0.227008,32.601568,other
1.068848,0.052111,-0.223755,0.091558,0.122914,0.185507,33.219359,other
1.154541,0.061904,-0.258179,0.146992,0.163715,0.214555,32.972183,other
1.095215,0.053955,-0.251953,0.125972,0.141339,0.222338,31.549236,other
1.121826,0.056669,-0.244873,0.12394,0.145272,0.238025,32.30527,other
1.147705,0.055635,-0.245117,0.137578,0.174954,0.216315,37.288166,other
1.094971,0.058653,-0.240234,0.081216,0.11169,0.225097,38.063575,other
1.108398,0.06418,-0.240845,0.116299,0.143684,0.244876,38.035303,other
1.104492,0.059698,-0.230225,0.132944,0.150284,0.185748,35.842662,other
1.158203,0.066378,-0.223511,0.122031,0.14529,0.234566,39.074707,other
1.153564,0.053666,-0.244751,0.0971,0.115656,0.240282,38.305639,other
1.160889,0.064883,-0.237549,0.116948,0.144594,0.207161,35.307807,other
1.111572,0.041082,-0.278931,0.089272,0.115219,0.216872,27.152675,other
1.124512,0.100121,-0.195435,0.151909,0.18749,0.323843,69.049467,other
1.245117,0.138673,-0.096313,0.148374,0.178878,0.358215,83.506303,other
1.238281,0.205118,-0.028442,0.131626,0.164821,0.379618,81.964805,other
1.247314,0.177712,-0.109741,0.138643,0.182628,0.271945,69.770172,other
1.287598,0.189884,-0.029419,0.137231,0.177592,0.327318,75.208043,other
1.248047,0.143829,-0.153442,0.145415,0.18221,0.312871,72.923781,other
1.134766,0.1156,-0.133423,0.11146,0.135378,0.287692,73.466427,other
1.241943,0.131137,-0.170776,0.113516,0.14692,0.29148,74.694293,other
1.14502,0.157069,-0.097412,0.15583,0.204354,0.283994,64.014192,other
1.267578,0.159709,-0.052734,0.130996,0.165495,0.351606,73.823863,other
1.222412,0.133096,-0.170532,0.132988,0.16514,0.299873,69.353538,other
1.289063,0.179024,-0.037842,0.136089,0.189078,0.38104,81.578383,other
1.494385,0.223986,-0.093262,0.163545,0.244912,0.394105,83.634319,other
1.302002,0.240169,0.080688,0.125435,0.178785,0.386209,84.360665,other
1.349365,0.203166,-0.113525,0.141538,0.18525,0.285007,70.608087,other
1.198486,0.167168,-0.089966,0.162178,0.203878,0.345229,74.148688,other
1.363281,0.176463,-0.067139,0.128467,0.174941,0.374308,85.061672,other
1.249756,0.165803,-0.057373,0.179629,0.214699,0.33553,94.40907,other
1.176025,0.112399,-0.138672,0.158623,0.195212,0.285273,66.066157,other
1.231689,0.107364,-0.170898,0.14791,0.180185,0.289634,66.27079,other
1.114502,0.089369,-0.176636,0.106162,0.127901,0.285306,57.822045,other
1.199463,0.092909,-0.1698,0.144355,0.180092,0.275447,69.628094,other
1.192627,0.077282,-0.179565,0.108071,0.127424,0.260082,45.155375,other
1.208252,0.103036,-0.165161,0.135278,0.165686,0.277545,73.824174,other
1.292236,0.103196,-0.173462,0.12668,0.16218,0.304638,64.973087,other
1.246094,0.103429,-0.158813,0.093384,0.121664,0.349413,82.919525,other
1.23291,0.071123,-0.201538,0.131436,0.155417,0.314723,59.607941,other
1.293701,0.123563,-0.091309,0.126709,0.157724,0.39017,92.593359,other
1.330811,0.150873,-0.153442,0.16561,0.206678,0.388709,71.721322,other
1.254395,0.192631,-0.005737,0.129116,0.157563,0.499195,98.410274,other
1.252197,0.119111,-0.15564,0.135269,0.159125,0.330019,70.945286,other
1.218506,0.117497,-0.176514,0.113003,0.14534,0.295713,63.823809,other
1.152344,0.139987,-0.124756,0.152666,0.177551,0.350027,83.245464,other
1.249268,0.104958,-0.1521,0.110405,0.132886,0.333008,75.928693,other
1.26123,0.10717,-0.153564,0.10793,0.134509,0.305384,72.769521,other
0.945313,0.467815,-0.162476,0.254863,0.393324,0.49342,198.005461,other
1.169922,0.103325,-0.088867,0.092759,0.110695,0.254599,45.656312,other
0.999268,0.372118,-0.147705,0.14269,0.174443,0.388749,94.923071,other
1.262695,0.157743,-0.102051,0.115293,0.162654,0.431424,80.408156,other
1.203857,0.109991,-0.109863,0.116343,0.14674,0.317704,54.851884,other
1.209717,0.142429,-0.088989,0.132017,0.158819,0.229634,61.985782,other
1.201416,0.102148,-0.099121,0.120215,0.139829,0.270102,46.517883,other
1.104736,0.280864,-0.123901,0.199653,0.277309,0.304589,83.722093,other
0.974854,0.342757,-0.004028,0.399971,0.451438,0.348775,150.987811,other
1.160156,0.294484,-0.151001,0.264321,0.339335,0.306371,109.712322,other
0.49585,0.374691,-0.222534,0.335503,0.475596,0.254349,109.225908,other
1.248047,0.255914,-0.165283,0.134458,0.210483,0.414152,120.367412,other
0.757568,0.28822,-0.325195,0.402866,0.472841,0.330968,86.802059,other
0.728271,0.315769,-0.177124,0.628647,0.689233,0.321501,112.195857,other
0.734619,0.235789,-0.430542,0.399595,0.466311,0.224722,64.044327,other
1.190674,0.179748,-0.091309,0.141187,0.177546,0.290121,69.310265,other
1.205566,0.124071,-0.106812,0.157896,0.178408,0.283972,71.915055,other
1.342529,0.237825,-0.013794,0.193501,0.238578,0.32934,103.87993,other
0.253906,0.283705,-0.172119,0.527705,0.623321,0.446458,162.366269,other
1.04834,0.686725,0.085449,0.332095,0.554688,0.984909,201.989319,other
1.140625,0.145286,-0.085571,0.105464,0.126096,0.309653,60.208252,other
0.950684,0.33211,-0.157104,0.197104,0.260823,0.330805,73.123944,other
1.133789,0.295498,-0.114136,0.148916,0.181137,0.310092,69.154318,other
1.23291,0.136379,-0.082031,0.139746,0.161039,0.294,68.419592,other
1.224609,0.152491,-0.053955,0.133579,0.154729,0.268129,84.795789,other
1.184814,0.107773,-0.108521,0.154243,0.176501,0.293915,60.002988,other
1.165039,0.150415,-0.056519,0.135054,0.160564,0.244362,90.46229,other
1.231445,0.126943,-0.077515,0.167231,0.184263,0.301902,68.896274,other
1.282959,0.164703,-0.041138,0.149028,0.172702,0.267254,80.191681,other
1.214844,0.137131,-0.045044,0.165078,0.179098,0.252461,66.263549,other
1.230957,0.151181,-0.063354,0.167007,0.190543,0.288361,57.971105,other
1.264404,0.166347,0.020874,0.17897,0.193618,0.274612,71.932131,other
1.246826,0.164955,-0.040405,0.166001,0.189912,0.295322,63.013073,other
1.228271,0.166502,-0.00061,0.16251,0.176191,0.287909,73.582043,other
1.157471,0.492316,-0.063721,0.231313,0.303137,0.712435,180.465841,other
1.160889,0.296802,0.013062,0.200327,0.270346,0.4142,96.85193,other
1.240234,0.143795,-0.090942,0.122266,0.14516,0.302559,62.816575,other
1.207275,0.154652,-0.054932,0.116577,0.140276,0.273872,91.929249,other
1.275879,0.159367,-0.045532,0.152578,0.179685,0.297712,85.687277,other
1.268799,0.142567,-0.070313,0.137725,0.175725,0.310132,70.962871,other
1.13623,0.148505,-0.062744,0.131738,0.151492,0.268098,75.415038,other
1.277588,0.131196,-0.110229,0.139053,0.171734,0.315101,62.9441,other
1.193848,0.148525,-0.062134,0.151621,0.168244,0.255401,74.658768,other
1.219971,0.131443,-0.090942,0.150938,0.176987,0.270362,72.118712,other
1.18042,0.159328,-0.040161,0.137529,0.158886,0.245893,84.089655,other
1.231201,0.121093,-0.090454,0.15543,0.182653,0.276155,66.534788,other
1.15332,0.142158,-0.077759,0.126729,0.153033,0.214075,89.059176,other
1.210449,0.242855,-0.098511,0.182373,0.220848,0.296433,73.002625,other
1.123291,0.363692,-0.235596,0.130845,0.158931,0.491711,104.046452,other
1.141357,0.121014,-0.122803,0.091523,0.118049,0.24201,47.268523,other
1.227051,0.135267,-0.088867,0.130537,0.163558,0.264632,74.064103,other
1.067139,0.455382,0.165649,0.337715,0.478084,0.392236,145.531948,other
1.244873,0.173194,-0.063843,0.16771,0.211676,0.395074,60.904439,other
1.113037,0.1433,-0.054321,0.176729,0.206986,0.272126,69.095976,other
1.228516,0.140059,-0.092407,0.195532,0.223004,0.295893,65.181667,other
1.223145,0.158711,-0.039429,0.168315,0.190745,0.275541,81.858924,other
1.371826,0.159158,-0.042969,0.201118,0.232249,0.368452,91.7948,other
1.271484,0.170716,-0.033447,0.185781,0.217169,0.302947,96.051661,other
1.180176,0.14988,-0.0271,0.180962,0.201359,0.255043,73.071827,other
1.238525,0.137175,-0.079102,0.158408,0.186319,0.278845,63.22284,other
1.118164,0.126008,-0.091797,0.17478,0.19804,0.265125,64.287,other
1.252441,0.121537,-0.105225,0.156953,0.182796,0.284849,62.984513,other
1.157715,0.146829,-0.060059,0.173755,0.20132,0.295302,76.786115,other
1.260254,0.14597,-0.055786,0.200151,0.226897,0.300469,73.773871,other
1.167236,0.172818,-0.040283,0.179033,0.202579,0.224098,92.068114,other
1.202637,0.140084,-0.056152,0.207544,0.231421,0.283174,63.225594,other
1.188232,0.138883,-0.077271,0.167241,0.196328,0.283106,53.768132,other
1.151855,0.116379,-0.105835,0.163418,0.180103,0.264948,44.64494,other
1.198486,0.110202,-0.114136,0.151982,0.177799,0.262137,62.44831,other
1.131592,0.121534,-0.085083,0.169072,0.192663,0.242345,59.966759,other
1.235596,0.115713,-0.08606,0.16895,0.195967,0.29402,52.987994,other
1.185547,0.129903,-0.047607,0.173677,0.19326,0.241031,67.46914,other
1.185547,0.114123,-0.108398,0.171753,0.198224,0.255265,63.269006,other
1.19043,0.155583,-0.036743,0.179336,0.204712,0.254865,91.133612,other
1.276611,0.135563,-0.067383,0.201494,0.236179,0.316688,68.512701,other
1.207031,0.128829,-0.088135,0.157368,0.187097,0.262529,63.575237,other
1.218018,0.149088,-0.003296,0.193491,0.213454,0.248532,66.453502,other
1.255615,0.182998,-0.064087,0.189165,0.220449,0.283523,72.181796,other
1.247314,0.217988,0.063477,0.198994,0.220699,0.262584,52.739548,other
1.246826,0.175591,0.061157,0.177188,0.213281,0.293227,56.882983,other
1.258545,0.200374,0.014648,0.198481,0.228536,0.287475,68.976404,other
1.311035,0.17855,-0.05542,0.197456,0.234917,0.304998,60.226932,other
1.191406,0.148568,0.000854,0.150142,0.185561,0.266287,58.602846,other
1.25708,0.158126,-0.002319,0.151743,0.196257,0.379421,46.214209,other
1.295898,0.144775,-0.048706,0.159678,0.189882,0.345992,42.052978,other
1.270996,0.125418,-0.109985,0.16604,0.208268,0.360341,59.066122,other
1.177246,0.144184,-0.064697,0.186382,0.203029,0.295028,59.415548,other
1.2229,0.084779,-0.1875,0.16519,0.206192,0.370192,56.610361,other
0.947754,0.332093,-0.104004,0.293457,0.324442,0.29114,92.449322,other
0.957275,0.089589,-0.15564,0.320854,0.338836,0.205173,43.794912,other
0.998291,0.082892,-0.128174,0.348218,0.363876,0.204245,49.723068,other
1.057373,0.075567,-0.175659,0.318584,0.337277,0.229433,45.301808,other
1.035156,0.067621,-0.180176,0.343965,0.35319,0.196039,41.035285,other
1.036865,0.067269,-0.149292,0.333857,0.345394,0.236233,28.148381,other
1.037354,0.075854,-0.172241,0.349243,0.36315,0.261578,34.871579,other
1.011963,0.095971,-0.156006,0.332471,0.352535,0.224728,35.150676,other
1.001465,0.089084,-0.121338,0.348838,0.36445,0.214841,42.262052,other
0.989258,0.073138,-0.152466,0.344595,0.359619,0.248043,34.945655,other
1.018555,0.079158,-0.156494,0.335293,0.344991,0.215213,34.596094,other
1.010254,0.06228,-0.175049,0.34249,0.359347,0.213834,36.901352,other
1.003418,0.058458,-0.192749,0.304961,0.316139,0.162381,36.010321,other
1.105713,0.105977,-0.128174,0.307124,0.331262,0.222668,47.295354,other
1.017578,0.076877,-0.141235,0.330898,0.350527,0.256155,44.056488,other
0.989746,0.086782,-0.150757,0.327241,0.337455,0.233806,34.582279,other
1.071777,0.101926,-0.136108,0.326719,0.342466,0.270975,42.538318,other
1.23584,0.105766,-0.118774,0.32124,0.339152,0.39521,49.145088,other
1.186279,0.121323,-0.153076,0.324775,0.341907,0.362997,48.577182,other
1.228516,0.113092,-0.143433,0.304897,0.327573,0.352497,47.202146,other
1.253906,0.089841,-0.157715,0.340811,0.351535,0.349103,28.492533,other
1.140869,0.101854,-0.155029,0.323242,0.340729,0.345509,46.218924,other
1.077881,0.094312,-0.139893,0.343311,0.355456,0.26912,40.507609,other
1.076416,0.106438,-0.126099,0.306484,0.322648,0.269299,48.959524,other
1.139648,0.077935,-0.178345,0.338804,0.357371,0.292998,38.023736,other
1.07959,0.095047,-0.076538,0.330166,0.349471,0.270028,38.150182,other
1.119873,0.079231,-0.150024,0.328955,0.348952,0.271636,37.20821,other
1.122559,0.106257,-0.135986,0.336484,0.357639,0.254069,49.012682,other
1.128174,0.088102,-0.138062,0.296816,0.316757,0.270255,48.136893,other
1.134521,0.129258,-0.11084,0.340391,0.357314,0.303602,51.008628,other
1.085693,0.092822,-0.160156,0.310786,0.323436,0.30578,34.075359,other
1.125732,0.088833,-0.151611,0.355054,0.367212,0.290673,33.163943,other
1.104004,0.096071,-0.145386,0.307832,0.327128,0.265521,48.479593,other
1.119629,0.111018,-0.167847,0.333994,0.349509,0.27542,39.476656,other
1.061768,0.093946,-0.121826,0.317754,0.331717,0.276008,38.874428,other
1.105225,0.101433,-0.148682,0.339858,0.358322,0.299375,41.114549,other
1.041992,0.074429,-0.158569,0.326997,0.347014,0.26576,37.716907,other
1.058105,0.085754,-0.151245,0.337744,0.351136,0.229518,39.337701,other
1.055908,0.074298,-0.147949,0.336304,0.352043,0.227111,36.769936,other
1.094238,0.074402,-0.194946,0.332031,0.348303,0.286263,29.181476,other
1.050781,0.087481,-0.158203,0.325522,0.337813,0.261847,38.226473,other
1.079102,0.075605,-0.18042,0.335469,0.34854,0.259872,38.558307,other
1.080566,0.095621,-0.148071,0.34084,0.353718,0.259127,40.654475,other
1.112305,0.105062,-0.121094,0.335605,0.351215,0.295559,47.777803,other
